"Plot Title: Plug Load Logger51516"
"#","Date Time, GMT+05:00",Voltage V,Current A,Power W,Active Energy Wh,  Line Resume  ,  Line Loss  ,  Host Connected  ,  Stopped  ,
4442,06/18/16 12:42:57 PM,208.30,0.0329,2.06,0.03374660,,,,,
4443,06/18/16 12:43:57 PM,210.05,0.0333,2.08,0.03400098,,,,,
4444,06/18/16 12:44:57 PM,212.40,0.0341,2.12,0.03499242,,,,,
4445,06/18/16 12:45:57 PM,209.20,0.0331,2.06,0.03484245,,,,,
4446,06/18/16 12:46:57 PM,209.09,0.0332,2.03,0.03409883,,,,,
4447,06/18/16 12:47:57 PM,211.08,1.1058,153.57,1.05593407,,,,,
4448,06/18/16 12:48:57 PM,211.32,1.1088,154.14,2.58336854,,,,,
4449,06/18/16 12:49:57 PM,206.95,1.1039,154.19,2.56692886,,,,,
4450,06/18/16 12:50:57 PM,206.96,1.1098,155.48,2.57961750,,,,,
4451,06/18/16 12:51:57 PM,206.86,1.1091,155.48,2.59206319,,,,,
4452,06/18/16 12:52:57 PM,210.90,1.1136,155.84,2.59938979,,,,,
4453,06/18/16 12:53:57 PM,210.30,1.1116,155.26,2.58939886,,,,,
4454,06/18/16 12:54:57 PM,210.44,1.1083,154.61,2.57671595,,,,,
4455,06/18/16 12:55:57 PM,206.58,1.0994,153.07,2.55278468,,,,,
4456,06/18/16 12:56:57 PM,206.85,1.0981,152.70,2.54193401,,,,,
4457,06/18/16 12:57:57 PM,206.62,1.0959,152.07,2.53636360,,,,,
4458,06/18/16 12:58:57 PM,206.40,1.1559,170.07,2.75366116,,,,,
4459,06/18/16 12:59:57 PM,205.58,1.1544,169.69,2.82100511,,,,,
4460,06/18/16 01:00:57 PM,209.48,1.1576,170.74,2.82064152,,,,,
4461,06/18/16 01:01:57 PM,209.28,1.1545,169.90,2.83354354,,,,,
4462,06/18/16 01:02:57 PM,209.54,1.1552,170.00,2.83044958,,,,,
4463,06/18/16 01:03:57 PM,216.42,1.1696,172.81,2.85591888,,,,,
4464,06/18/16 01:04:57 PM,220.17,1.1802,174.42,2.88864017,,,,,
4465,06/18/16 01:05:57 PM,220.27,1.1791,173.97,2.89650655,,,,,
4466,06/18/16 01:06:57 PM,220.04,1.1781,173.65,2.89242029,,,,,
4467,06/18/16 01:07:57 PM,220.43,1.1777,173.29,2.88898706,,,,,
4468,06/18/16 01:08:57 PM,220.58,1.1760,173.26,2.88553452,,,,,
4469,06/18/16 01:09:57 PM,220.49,1.1776,173.26,2.88303113,,,,,
4470,06/18/16 01:10:57 PM,220.51,1.1752,172.68,2.87825084,,,,,
4471,06/18/16 01:11:57 PM,220.56,1.1760,172.65,2.87519932,,,,,
4472,06/18/16 01:12:57 PM,220.50,1.1743,172.40,2.87209010,,,,,
4473,06/18/16 01:13:57 PM,220.43,1.1750,172.51,2.86978006,,,,,
4474,06/18/16 01:14:57 PM,220.75,1.1152,151.71,2.78707242,,,,,
4475,06/18/16 01:15:57 PM,221.42,1.1155,151.92,2.52551579,,,,,
4476,06/18/16 01:16:57 PM,221.44,1.1179,152.57,2.52973056,,,,,
4477,06/18/16 01:17:57 PM,223.49,0.0383,2.44,2.09076905,,,,,
4478,06/18/16 01:18:57 PM,223.91,0.0383,2.41,0.04017155,,,,,
4479,06/18/16 01:19:57 PM,224.38,0.0383,2.45,0.04024982,,,,,
4480,06/18/16 01:20:57 PM,221.00,0.0376,2.34,0.03940181,,,,,
4481,06/18/16 01:21:57 PM,225.59,0.0383,2.41,0.03946705,,,,,
4482,06/18/16 01:22:57 PM,224.90,0.0380,2.47,0.04048466,,,,,
4483,06/18/16 01:23:57 PM,225.53,0.0381,2.44,0.04051075,,,,,
4484,06/18/16 01:24:24 PM,,,,,Logged,,,,
4485,06/18/16 01:24:25 PM,,,,,Logged,,,,
4486,06/18/16 01:24:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4487,06/18/16 01:25:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4488,06/18/16 01:26:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4489,06/18/16 01:27:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4490,06/18/16 01:28:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4491,06/18/16 01:28:58 PM,,,,,Logged,,,,
4492,06/18/16 01:29:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4493,06/18/16 01:29:59 PM,,,,,,Logged,,,
4494,06/18/16 01:30:57 PM,221.15,0.0371,2.33,0.03761450,,,,,
4495,06/18/16 01:31:57 PM,216.21,0.0355,2.18,0.03777765,,,,,
4496,06/18/16 01:32:57 PM,207.41,0.0325,1.99,0.03477075,,,,,
4497,06/18/16 01:33:57 PM,199.43,0.0292,1.80,0.02998327,,,,,
4498,06/18/16 01:34:57 PM,200.97,0.0301,1.83,0.02997668,,,,,
4499,06/18/16 01:35:57 PM,198.27,0.0298,1.78,0.02982023,,,,,
4500,06/18/16 01:36:57 PM,198.09,0.0995,18.93,0.16178663,,,,,
4501,06/18/16 01:37:57 PM,197.53,0.0985,18.67,0.31307501,,,,,
4502,06/18/16 01:38:57 PM,197.50,0.0983,18.64,0.31023762,,,,,
4503,06/18/16 01:39:57 PM,194.09,0.0963,17.99,0.30822793,,,,,
4504,06/18/16 01:40:57 PM,197.51,0.0979,18.58,0.30297288,,,,,
4505,06/18/16 01:41:57 PM,198.17,0.0981,18.66,0.30879822,,,,,
4506,06/18/16 01:42:57 PM,199.20,0.0985,18.86,0.31204507,,,,,
4507,06/18/16 01:43:57 PM,199.39,0.0985,18.86,0.31452960,,,,,
4508,06/18/16 01:44:57 PM,199.77,0.0986,18.93,0.31426895,,,,,
4509,06/18/16 01:45:57 PM,200.04,0.0987,18.95,0.31500599,,,,,
4510,06/18/16 01:46:57 PM,200.37,0.0989,19.03,0.31466043,,,,,
4511,06/18/16 01:47:57 PM,200.03,0.0987,18.95,0.31551448,,,,,
4512,06/18/16 01:48:57 PM,201.33,0.0992,19.17,0.31697670,,,,,
4513,06/18/16 01:49:57 PM,194.93,1.1593,173.59,2.03952169,,,,,
4514,06/18/16 01:50:57 PM,192.61,1.1519,171.02,2.85570741,,,,,
4515,06/18/16 01:51:57 PM,199.39,1.1550,172.79,2.83410287,,,,,
4516,06/18/16 01:52:57 PM,202.33,1.1608,174.07,2.89294004,,,,,
4517,06/18/16 01:53:57 PM,200.10,1.1575,172.77,2.88806152,,,,,
4518,06/18/16 01:54:57 PM,203.01,1.1561,173.11,2.88561106,,,,,
4519,06/18/16 01:55:57 PM,202.86,1.1523,172.52,2.87788725,,,,,
4520,06/18/16 01:56:57 PM,200.89,1.1489,171.27,2.86308217,,,,,
4521,06/18/16 01:57:57 PM,199.84,1.1466,170.80,2.84119153,,,,,
4522,06/18/16 01:58:57 PM,199.19,1.0806,152.76,2.62353158,,,,,
4523,06/18/16 01:59:57 PM,198.72,1.0782,152.41,2.54017496,,,,,
4524,06/18/16 02:00:57 PM,197.97,1.0763,152.46,2.53861165,,,,,
4525,06/18/16 02:01:57 PM,197.40,1.0732,152.20,2.53565073,,,,,
4526,06/18/16 02:02:57 PM,198.25,1.0727,152.21,2.53262734,,,,,
4527,06/18/16 02:03:57 PM,200.77,1.0745,152.68,2.53219485,,,,,
4528,06/18/16 02:04:57 PM,199.29,1.0715,151.72,2.52354646,,,,,
4529,06/18/16 02:05:57 PM,199.90,1.0685,150.93,2.51212621,,,,,
4530,06/18/16 02:06:57 PM,202.65,1.0684,150.78,2.51159477,,,,,
4531,06/18/16 02:07:57 PM,200.28,1.0661,149.96,2.50145578,,,,,
4532,06/18/16 02:08:57 PM,199.25,1.0643,149.04,2.49240422,,,,,
4533,06/18/16 02:09:57 PM,198.46,1.0640,148.77,2.47895885,,,,,
4534,06/18/16 02:10:57 PM,197.38,1.0630,148.52,2.47338343,,,,,
4535,06/18/16 02:11:57 PM,188.87,1.0615,147.68,2.46408677,,,,,
4536,06/18/16 02:12:57 PM,198.89,1.0619,147.98,2.45296693,,,,,
4537,06/18/16 02:13:57 PM,197.93,1.0603,147.90,2.46358657,,,,,
4538,06/18/16 02:14:57 PM,198.72,1.0595,147.95,2.46101546,,,,,
4539,06/18/16 02:15:57 PM,199.42,1.0593,148.49,2.46686101,,,,,
4540,06/18/16 02:16:57 PM,198.56,1.0570,147.60,2.46671796,,,,,
4541,06/18/16 02:17:57 PM,198.73,1.0577,147.18,2.45786500,,,,,
4542,06/18/16 02:18:57 PM,197.82,1.0578,146.71,2.44751549,,,,,
4543,06/18/16 02:19:57 PM,196.90,1.0561,146.08,2.43556881,,,,,
4544,06/18/16 02:20:57 PM,197.81,1.0571,146.31,2.43423605,,,,,
4545,06/18/16 02:21:57 PM,190.83,1.1147,161.30,2.69272757,,,,,
4546,06/18/16 02:22:57 PM,194.44,1.1153,161.98,2.69051790,,,,,
4547,06/18/16 02:23:57 PM,195.05,0.0969,18.16,1.27081323,,,,,
4548,06/18/16 02:24:57 PM,195.95,0.0973,18.31,0.30182022,,,,,
4549,06/18/16 02:25:57 PM,197.77,0.0981,18.63,0.30882862,,,,,
4550,06/18/16 02:26:57 PM,198.96,0.0987,18.82,0.31145793,,,,,
4551,06/18/16 02:27:57 PM,198.70,0.0984,18.76,0.31335604,,,,,
4552,06/18/16 02:28:57 PM,202.02,0.1000,19.38,0.31524897,,,,,
4553,06/18/16 02:29:57 PM,197.26,0.0975,18.46,0.31770769,,,,,
4554,06/18/16 02:30:02 PM,,,,,Logged,,,,
4555,06/18/16 02:30:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4556,06/18/16 02:31:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4557,06/18/16 02:32:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4558,06/18/16 02:33:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4559,06/18/16 02:34:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4560,06/18/16 02:35:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4561,06/18/16 02:36:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4562,06/18/16 02:37:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4563,06/18/16 02:38:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4564,06/18/16 02:39:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4565,06/18/16 02:40:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4566,06/18/16 02:41:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4567,06/18/16 02:42:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4568,06/18/16 02:43:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4569,06/18/16 02:44:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4570,06/18/16 02:45:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4571,06/18/16 02:46:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4572,06/18/16 02:47:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4573,06/18/16 02:48:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4574,06/18/16 02:49:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4575,06/18/16 02:50:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4576,06/18/16 02:51:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4577,06/18/16 02:52:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4578,06/18/16 02:53:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4579,06/18/16 02:54:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4580,06/18/16 02:55:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4581,06/18/16 02:56:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4582,06/18/16 02:57:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4583,06/18/16 02:58:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4584,06/18/16 02:59:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4585,06/18/16 03:00:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4586,06/18/16 03:01:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4587,06/18/16 03:02:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4588,06/18/16 03:03:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4589,06/18/16 03:04:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4590,06/18/16 03:05:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4591,06/18/16 03:06:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4592,06/18/16 03:07:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4593,06/18/16 03:08:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4594,06/18/16 03:09:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4595,06/18/16 03:10:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4596,06/18/16 03:11:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4597,06/18/16 03:12:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4598,06/18/16 03:13:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4599,06/18/16 03:14:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4600,06/18/16 03:15:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4601,06/18/16 03:16:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4602,06/18/16 03:17:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4603,06/18/16 03:18:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4604,06/18/16 03:19:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4605,06/18/16 03:20:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4606,06/18/16 03:21:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4607,06/18/16 03:22:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4608,06/18/16 03:23:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4609,06/18/16 03:24:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4610,06/18/16 03:25:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4611,06/18/16 03:26:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4612,06/18/16 03:27:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4613,06/18/16 03:28:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4614,06/18/16 03:29:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4615,06/18/16 03:30:40 PM,,,,,,Logged,,,
4616,06/18/16 03:30:57 PM,225.84,1.2207,184.93,0.64973432,,,,,
4617,06/18/16 03:31:57 PM,220.48,1.2042,184.73,3.12117982,,,,,
4618,06/18/16 03:32:57 PM,214.71,1.1944,183.34,3.06408501,,,,,
4619,06/18/16 03:33:57 PM,207.75,1.1882,181.51,3.03453541,,,,,
4620,06/18/16 03:34:57 PM,203.95,1.1877,180.32,3.00963211,,,,,
4621,06/18/16 03:35:57 PM,200.59,1.1818,178.09,2.98349714,,,,,
4622,06/18/16 03:36:57 PM,191.91,1.1782,174.66,2.93856835,,,,,
4623,06/18/16 03:37:57 PM,190.29,1.1745,173.52,2.89831328,,,,,
4624,06/18/16 03:38:57 PM,189.05,1.1731,173.12,2.88866639,,,,,
4625,06/18/16 03:39:57 PM,181.94,1.1801,171.40,2.87308049,,,,,
4626,06/18/16 03:40:57 PM,200.29,1.1633,174.24,2.89236307,,,,,
4627,06/18/16 03:41:57 PM,200.90,1.1612,174.17,2.90063620,,,,,
4628,06/18/16 03:42:57 PM,201.01,1.1581,173.27,2.89071798,,,,,
4629,06/18/16 03:43:57 PM,202.48,1.1570,173.19,2.88772154,,,,,
4630,06/18/16 03:44:57 PM,202.62,1.1557,172.67,2.87937307,,,,,
4631,06/18/16 03:45:57 PM,206.98,1.1587,174.02,2.88566995,,,,,
4632,06/18/16 03:46:57 PM,207.55,1.1547,174.03,2.89746141,,,,,
4633,06/18/16 03:47:57 PM,206.94,1.1526,173.51,2.89659405,,,,,
4634,06/18/16 03:48:57 PM,206.81,1.1534,172.62,2.88520145,,,,,
4635,06/18/16 03:49:57 PM,206.55,1.1531,172.17,2.86636686,,,,,
4636,06/18/16 03:50:57 PM,206.36,1.1506,171.20,2.85626483,,,,,
4637,06/18/16 03:51:57 PM,207.24,1.1499,171.26,2.84871483,,,,,
4638,06/18/16 03:52:57 PM,206.31,1.1474,170.76,2.84757280,,,,,
4639,06/18/16 03:53:57 PM,206.65,1.1464,170.82,2.84173512,,,,,
4640,06/18/16 03:54:57 PM,207.40,1.1450,170.64,2.84455681,,,,,
4641,06/18/16 03:55:57 PM,201.62,1.1372,169.05,2.84209752,,,,,
4642,06/18/16 03:56:57 PM,199.58,1.1342,168.60,2.80135751,,,,,
4643,06/18/16 03:57:57 PM,200.12,1.1340,168.92,2.80324721,,,,,
4644,06/18/16 03:58:57 PM,199.94,1.1302,168.31,2.80449724,,,,,
4645,06/18/16 03:59:57 PM,200.29,1.1297,168.39,2.80668592,,,,,
4646,06/18/16 04:00:57 PM,200.28,1.1283,168.03,2.80277562,,,,,
4647,06/18/16 04:01:57 PM,200.24,1.1273,167.90,2.80141687,,,,,
4648,06/18/16 04:02:57 PM,201.59,1.1287,167.91,2.79881787,,,,,
4649,06/18/16 04:03:57 PM,199.81,1.1275,166.75,2.78123069,,,,,
4650,06/18/16 04:04:57 PM,199.20,1.1256,165.53,2.76454449,,,,,
4651,06/18/16 04:05:57 PM,199.26,1.1267,165.39,2.75415802,,,,,
4652,06/18/16 04:06:57 PM,199.84,1.1258,165.13,2.74820614,,,,,
4653,06/18/16 04:07:57 PM,200.60,1.0650,148.43,2.51779580,,,,,
4654,06/18/16 04:08:57 PM,200.76,1.0644,148.40,2.46962023,,,,,
4655,06/18/16 04:09:57 PM,202.12,1.0647,148.81,2.47145939,,,,,
4656,06/18/16 04:10:57 PM,202.44,1.0656,149.71,2.48062062,,,,,
4657,06/18/16 04:11:57 PM,203.03,1.0631,149.40,2.48649693,,,,,
4658,06/18/16 04:12:57 PM,203.25,1.0622,149.60,2.48794794,,,,,
4659,06/18/16 04:13:57 PM,201.77,1.0607,149.36,2.48925614,,,,,
4660,06/18/16 04:14:57 PM,202.84,1.0619,149.65,2.48489380,,,,,
4661,06/18/16 04:15:57 PM,203.46,1.0598,149.29,2.48825908,,,,,
4662,06/18/16 04:16:57 PM,202.63,1.0603,149.12,2.48490691,,,,,
4663,06/18/16 04:17:57 PM,201.27,1.0593,148.05,2.47723913,,,,,
4664,06/18/16 04:18:57 PM,199.39,1.0600,146.59,2.44928050,,,,,
4665,06/18/16 04:19:57 PM,200.95,1.0601,147.19,2.44112015,,,,,
4666,06/18/16 04:20:57 PM,200.64,1.0594,147.20,2.44996953,,,,,
4667,06/18/16 04:21:57 PM,199.99,1.0583,146.90,2.44744515,,,,,
4668,06/18/16 04:22:57 PM,199.35,1.0578,146.71,2.44300199,,,,,
4669,06/18/16 04:23:57 PM,200.47,1.0582,146.92,2.44223046,,,,,
4670,06/18/16 04:24:57 PM,199.88,1.0567,146.75,2.44509530,,,,,
4671,06/18/16 04:25:57 PM,200.97,1.0567,146.60,2.44384837,,,,,
4672,06/18/16 04:26:57 PM,200.63,1.0563,146.47,2.44252086,,,,,
4673,06/18/16 04:27:57 PM,200.40,1.0556,146.62,2.44164062,,,,,
4674,06/18/16 04:28:57 PM,200.76,1.0566,147.16,2.44384456,,,,,
4675,06/18/16 04:29:57 PM,204.36,0.1023,20.05,2.00684261,,,,,
4676,06/18/16 04:30:57 PM,206.51,0.1029,20.36,0.33901247,,,,,
4677,06/18/16 04:31:57 PM,207.66,0.1031,20.52,0.34124726,,,,,
4678,06/18/16 04:32:57 PM,205.53,0.1018,20.05,0.33735412,,,,,
4679,06/18/16 04:33:57 PM,204.03,0.1011,19.75,0.33065265,,,,,
4680,06/18/16 04:34:57 PM,203.50,0.1007,19.65,0.32662073,,,,,
4681,06/18/16 04:35:57 PM,203.33,0.1007,19.61,0.32625589,,,,,
4682,06/18/16 04:36:57 PM,202.86,0.1003,19.49,0.32587734,,,,,
4683,06/18/16 04:37:57 PM,201.47,0.0997,19.26,0.32217118,,,,,
4684,06/18/16 04:38:57 PM,205.00,0.1015,19.90,0.32380340,,,,,
4685,06/18/16 04:39:57 PM,204.51,0.1012,19.79,0.33054960,,,,,
4686,06/18/16 04:40:57 PM,205.30,0.1015,19.92,0.32978582,,,,,
4687,06/18/16 04:41:57 PM,203.91,0.1006,19.68,0.33421659,,,,,
4688,06/18/16 04:42:57 PM,204.03,0.1006,19.67,0.32947871,,,,,
4689,06/18/16 04:43:57 PM,202.38,0.0997,19.34,0.32406256,,,,,
4690,06/18/16 04:44:57 PM,199.45,0.0982,18.78,0.31657827,,,,,
4691,06/18/16 04:45:57 PM,200.41,0.0988,18.97,0.31171930,,,,,
4692,06/18/16 04:46:57 PM,209.81,0.1036,20.76,0.33072978,,,,,
4693,06/18/16 04:47:57 PM,205.68,0.1012,19.96,0.33680585,,,,,
4694,06/18/16 04:48:57 PM,204.33,0.1004,19.67,0.32734436,,,,,
4695,06/18/16 04:49:57 PM,205.56,0.1010,19.87,0.33253199,,,,,
4696,06/18/16 04:50:57 PM,206.83,0.1016,20.12,0.33311313,,,,,
4697,06/18/16 04:51:57 PM,205.79,0.1011,19.94,0.33308652,,,,,
4698,06/18/16 04:52:57 PM,205.09,0.1009,19.83,0.33114877,,,,,
4699,06/18/16 04:53:38 PM,,,,,Logged,,,,
4700,06/18/16 04:53:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4701,06/18/16 04:54:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4702,06/18/16 04:55:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4703,06/18/16 04:56:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4704,06/18/16 04:57:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4705,06/18/16 04:58:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4706,06/18/16 04:59:00 PM,,,,,,Logged,,,
4707,06/18/16 04:59:57 PM,220.96,0.1103,23.23,0.36818272,,,,,
4708,06/18/16 05:00:57 PM,218.49,0.1086,22.59,0.38082534,,,,,
4709,06/18/16 05:01:57 PM,214.53,1.1733,178.41,2.36793303,,,,,
4710,06/18/16 05:02:57 PM,205.31,1.1532,173.38,2.89843631,,,,,
4711,06/18/16 05:03:57 PM,203.65,1.1571,173.44,2.88704395,,,,,
4712,06/18/16 05:04:57 PM,199.90,1.1578,172.44,2.87819409,,,,,
4713,06/18/16 05:05:39 PM,,,,,Logged,,,,
4714,06/18/16 05:05:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4715,06/18/16 05:06:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4716,06/18/16 05:07:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4717,06/18/16 05:08:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4718,06/18/16 05:09:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4719,06/18/16 05:10:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4720,06/18/16 05:11:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4721,06/18/16 05:12:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4722,06/18/16 05:13:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4723,06/18/16 05:14:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4724,06/18/16 05:15:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4725,06/18/16 05:16:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4726,06/18/16 05:17:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4727,06/18/16 05:18:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4728,06/18/16 05:19:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4729,06/18/16 05:20:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4730,06/18/16 05:21:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4731,06/18/16 05:22:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4732,06/18/16 05:23:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4733,06/18/16 05:24:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4734,06/18/16 05:25:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4735,06/18/16 05:26:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4736,06/18/16 05:27:37 PM,,,,,,Logged,,,
4737,06/18/16 05:27:57 PM,220.73,1.1330,160.10,0.83637649,,,,,
4738,06/18/16 05:28:57 PM,215.00,1.1146,158.58,2.67032838,,,,,
4739,06/18/16 05:29:57 PM,215.22,1.1185,160.27,2.65675330,,,,,
4740,06/18/16 05:30:57 PM,199.18,1.1051,159.65,2.66513729,,,,,
4741,06/18/16 05:31:57 PM,192.32,1.1746,176.33,2.71298933,,,,,
4742,06/18/16 05:32:57 PM,177.80,1.2015,174.26,2.91801596,,,,,
4743,06/18/16 05:33:57 PM,197.38,1.1634,175.23,2.91566706,,,,,
4744,06/18/16 05:34:57 PM,194.35,1.1609,173.51,2.89780903,,,,,
4745,06/18/16 05:35:57 PM,194.08,1.1564,172.14,2.87712908,,,,,
4746,06/18/16 05:36:57 PM,193.16,1.1535,171.15,2.86130452,,,,,
4747,06/18/16 05:37:57 PM,201.33,1.1520,172.63,2.85679817,,,,,
4748,06/18/16 05:38:57 PM,203.24,1.1507,172.25,2.87602592,,,,,
4749,06/18/16 05:39:57 PM,209.81,1.1571,174.03,2.88381910,,,,,
4750,06/18/16 05:40:57 PM,216.23,1.1689,176.76,2.92629123,,,,,
4751,06/18/16 05:41:07 PM,,,,,Logged,,,,
4752,06/18/16 05:41:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4753,06/18/16 05:42:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4754,06/18/16 05:43:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4755,06/18/16 05:44:02 PM,,,,,Logged,,,,
4756,06/18/16 05:44:03 PM,,,,,Logged,,,,
4757,06/18/16 05:44:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4758,06/18/16 05:45:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4759,06/18/16 05:46:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4760,06/18/16 05:47:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4761,06/18/16 05:48:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4762,06/18/16 05:49:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4763,06/18/16 05:50:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4764,06/18/16 05:51:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4765,06/18/16 05:52:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4766,06/18/16 05:53:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4767,06/18/16 05:54:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4768,06/18/16 05:55:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4769,06/18/16 05:56:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4770,06/18/16 05:57:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4771,06/18/16 05:58:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4772,06/18/16 05:59:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4773,06/18/16 06:00:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4774,06/18/16 06:01:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
4775,06/18/16 06:02:57 PM,0.00,0.0000,0.00,0.00000000,,,,,
