Timestamp,Timezone : America/Los_Angeles,Temperature,Humidity,CO2,Noise,Pressure
1483940543,1/8/17 21:42,23.2,47,431,37,1006.9
1483940845,1/8/17 21:47,23.1,47,429,37,1007
1483941147,1/8/17 21:52,23.1,47,437,41,1006.9
1483941449,1/8/17 21:57,23.1,46,437,40,1007
1483941751,1/8/17 22:02,23.1,47,435,37,1007.1
1483942053,1/8/17 22:07,23.1,47,431,36,1007.3
1483942355,1/8/17 22:12,23.1,47,433,43,1007.4
1483942658,1/8/17 22:17,23.1,47,430,41,1007.4
1483942959,1/8/17 22:22,23.1,47,437,37,1007.4
1483943261,1/8/17 22:27,23.1,47,441,39,1007.5
1483943563,1/8/17 22:32,23.1,47,439,37,1007.6
1483943865,1/8/17 22:37,23.1,47,427,37,1007.7
1483944166,1/8/17 22:42,23.1,47,434,42,1007.9
1483944467,1/8/17 22:47,23.1,47,436,36,1007.9
1483944770,1/8/17 22:52,23.1,47,433,36,1008.1
1483945072,1/8/17 22:57,23.1,47,423,36,1008.2
1483945375,1/8/17 23:02,23.1,47,440,40,1008.2
1483945676,1/8/17 23:07,23.1,47,447,40,1008.1
1483945979,1/8/17 23:12,23.1,47,422,36,1008.3
1483946280,1/8/17 23:18,23.1,47,435,36,1008.3
1483946582,1/8/17 23:23,23.1,47,432,36,1008.5
1483946884,1/8/17 23:28,23.1,47,426,36,1008.4
1483947185,1/8/17 23:33,23.1,47,431,36,1008.3
1483947487,1/8/17 23:38,23,47,426,36,1008.4
1483947788,1/8/17 23:43,23,47,436,36,1008.5
1483948090,1/8/17 23:48,23,47,445,36,1008.6
1483948393,1/8/17 23:53,23,47,434,36,1008.6
1483948694,1/8/17 23:58,23,47,438,38,1008.5
1483948997,1/9/17 0:03,23,47,433,36,1008.5
1483949299,1/9/17 0:08,23,47,434,38,1008.7
1483949601,1/9/17 0:13,23,47,429,36,1008.7
1483949902,1/9/17 0:18,23,47,428,36,1008.6
1483950203,1/9/17 0:23,23,47,441,36,1008.8
1483950504,1/9/17 0:28,23,47,433,36,1008.7
1483950806,1/9/17 0:33,23,47,427,36,1008.9
1483951107,1/9/17 0:38,23,47,418,36,1008.9
1483951410,1/9/17 0:43,23,47,434,36,1008.9
1483951711,1/9/17 0:48,23,47,429,36,1008.8
1483952014,1/9/17 0:53,23,47,439,36,1008.9
1483952315,1/9/17 0:58,22.9,47,435,36,1008.8
1483952618,1/9/17 1:03,22.9,47,437,36,1008.8
1483952919,1/9/17 1:08,22.9,47,422,36,1009
1483953222,1/9/17 1:13,22.9,47,425,36,1009.1
1483953523,1/9/17 1:18,22.9,47,432,36,1009.1
1483953824,1/9/17 1:23,22.9,46,436,36,1009.1
1483954126,1/9/17 1:28,22.9,47,438,35,1009.3
1483954429,1/9/17 1:33,22.9,46,424,36,1009.2
1483954730,1/9/17 1:38,22.9,46,426,35,1009.3
1483955031,1/9/17 1:43,22.9,46,430,36,1009.4
1483955333,1/9/17 1:48,22.9,46,426,35,1009.4
1483955635,1/9/17 1:53,22.9,46,437,36,1009.4
1483955936,1/9/17 1:58,22.8,46,435,35,1009.4
1483956240,1/9/17 2:04,22.8,46,429,36,1009.6
1483956541,1/9/17 2:09,22.8,46,428,36,1009.6
1483956843,1/9/17 2:14,22.8,46,433,36,1009.8
1483957145,1/9/17 2:19,22.8,46,431,36,1009.9
1483957447,1/9/17 2:24,22.8,46,434,36,1010
1483957748,1/9/17 2:29,22.8,46,427,36,1010
1483958051,1/9/17 2:34,22.8,46,432,36,1009.9
1483958353,1/9/17 2:39,22.8,46,432,35,1009.9
1483958655,1/9/17 2:44,22.8,46,425,36,1009.8
1483958956,1/9/17 2:49,22.8,46,433,35,1010
1483959259,1/9/17 2:54,22.8,46,422,36,1010
1483959561,1/9/17 2:59,22.8,46,430,36,1010
1483959864,1/9/17 3:04,22.8,46,440,36,1010.1
1483960166,1/9/17 3:09,22.8,46,429,35,1010.1
1483960469,1/9/17 3:14,22.8,46,436,36,1010.2
1483960770,1/9/17 3:19,22.8,46,441,36,1010.3
1483961071,1/9/17 3:24,22.8,46,419,36,1010.3
1483961373,1/9/17 3:29,22.8,46,421,35,1010.3
1483961676,1/9/17 3:34,22.8,46,419,36,1010.4
1483961977,1/9/17 3:39,22.8,46,425,35,1010.4
1483962279,1/9/17 3:44,22.8,46,426,36,1010.5
1483962581,1/9/17 3:49,22.7,46,430,35,1010.5
1483962883,1/9/17 3:54,22.7,46,428,36,1010.5
1483963184,1/9/17 3:59,22.7,46,429,36,1010.6
1483963486,1/9/17 4:04,22.7,46,429,36,1010.7
1483963787,1/9/17 4:09,22.7,46,426,36,1010.8
1483964089,1/9/17 4:14,22.7,46,439,36,1010.9
1483964391,1/9/17 4:19,22.7,46,424,36,1011
1483964692,1/9/17 4:24,22.7,46,431,36,1011.1
1483964994,1/9/17 4:29,22.7,46,428,36,1010.9
1483965296,1/9/17 4:34,22.7,46,424,36,1010.6
1483965597,1/9/17 4:39,22.7,46,429,36,1010.4
1483965901,1/9/17 4:45,22.6,46,424,36,1010.6
1483966203,1/9/17 4:50,22.6,46,425,36,1010.7
1483966506,1/9/17 4:55,22.6,46,431,36,1010.8
1483966807,1/9/17 5:00,22.6,46,421,36,1010.8
1483967110,1/9/17 5:05,22.6,46,417,36,1010.7
1483967411,1/9/17 5:10,22.6,46,425,36,1010.8
1483967713,1/9/17 5:15,22.6,46,424,36,1010.7
1483968014,1/9/17 5:20,22.6,46,426,36,1010.6
1483968315,1/9/17 5:25,22.6,46,422,36,1010.6
1483968616,1/9/17 5:30,22.6,46,422,36,1010.6
1483968920,1/9/17 5:35,22.6,46,434,38,1010.6
1483969222,1/9/17 5:40,22.6,46,419,38,1010.6
1483969524,1/9/17 5:45,22.6,46,425,38,1010.6
1483969825,1/9/17 5:50,22.6,46,423,38,1010.6
1483970127,1/9/17 5:55,22.6,46,424,38,1010.6
1483970429,1/9/17 6:00,22.5,46,425,38,1010.4
1483970732,1/9/17 6:05,22.5,46,435,37,1010.5
1483971033,1/9/17 6:10,22.5,46,425,40,1010.5
1483971335,1/9/17 6:15,22.5,46,434,38,1010.4
1483971636,1/9/17 6:20,22.5,46,421,41,1010.4
1483971938,1/9/17 6:25,22.5,46,431,39,1010.6
1483972239,1/9/17 6:30,22.5,46,426,42,1010.7
1483972542,1/9/17 6:35,22.6,46,432,46,1010.8
1483972843,1/9/17 6:40,22.6,46,424,47,1010.8
1483973147,1/9/17 6:45,22.6,46,428,40,1011
1483973448,1/9/17 6:50,22.6,46,426,42,1011
1483973749,1/9/17 6:55,22.6,46,425,40,1011.1
1483974051,1/9/17 7:00,22.7,46,428,41,1011.1
1483974355,1/9/17 7:05,22.7,46,429,41,1011.2
1483974657,1/9/17 7:10,22.7,46,432,40,1011.3
1483974959,1/9/17 7:15,22.8,45,428,41,1011.4
1483975260,1/9/17 7:21,22.8,45,429,42,1011.5
1483975561,1/9/17 7:26,22.8,45,432,43,1011.4
1483975862,1/9/17 7:31,22.8,45,451,41,1011.3
1483976166,1/9/17 7:36,22.8,45,433,43,1011.3
1483976467,1/9/17 7:41,22.9,45,428,40,1011.6
1483976771,1/9/17 7:46,22.9,45,440,44,1011.6
1483977072,1/9/17 7:51,23,45,442,42,1011.7
1483977374,1/9/17 7:56,23,45,435,44,1011.6
1483977676,1/9/17 8:01,23,45,444,41,1011.7
1483977978,1/9/17 8:06,23.1,45,448,43,1012
1483978279,1/9/17 8:11,23.1,45,437,40,1012.1
1483978580,1/9/17 8:16,23.1,45,446,42,1012.1
1483978882,1/9/17 8:21,23.2,45,445,42,1012.2
1483979184,1/9/17 8:26,23.2,45,436,43,1012.3
1483979485,1/9/17 8:31,23.2,45,444,43,1012.2
1483979787,1/9/17 8:36,23.3,45,444,43,1012.3
1483980088,1/9/17 8:41,23.3,45,439,43,1012.4
1483980390,1/9/17 8:46,23.3,44,442,44,1012.4
1483980691,1/9/17 8:51,23.4,44,442,43,1012.6
1483980995,1/9/17 8:56,23.4,44,448,40,1012.7
1483981296,1/9/17 9:01,23.4,44,442,41,1012.9
1483981598,1/9/17 9:06,23.5,44,433,40,1012.9
1483981899,1/9/17 9:11,23.5,44,441,41,1013
1483982202,1/9/17 9:16,23.6,44,458,39,1013
1483982503,1/9/17 9:21,23.6,44,458,41,1013
1483982804,1/9/17 9:26,23.6,44,448,38,1013
1483983105,1/9/17 9:31,23.7,44,454,40,1013.2
1483983407,1/9/17 9:36,23.7,44,459,38,1013.3
1483983708,1/9/17 9:41,23.7,44,460,39,1013.4
1483984011,1/9/17 9:46,23.8,44,460,38,1013.5
1483984312,1/9/17 9:51,23.8,44,457,40,1013.6
1483984614,1/9/17 9:56,23.8,44,459,39,1014.1
1483984916,1/9/17 10:01,23.9,44,457,38,1014.1
1483985219,1/9/17 10:06,23.9,44,458,40,1014
1483985520,1/9/17 10:12,24,44,456,37,1014.2
1483985823,1/9/17 10:17,24.2,43,457,40,1014.2
1483986124,1/9/17 10:22,24.2,43,448,39,1014.1
1483986426,1/9/17 10:27,24.2,43,468,40,1014.1
1483986727,1/9/17 10:32,24.2,43,457,39,1014.2
1483987029,1/9/17 10:37,24.2,43,447,39,1014.3
1483987330,1/9/17 10:42,24.2,43,464,38,1014.2
1483987633,1/9/17 10:47,24.2,43,460,38,1014
1483987935,1/9/17 10:52,24.2,43,452,39,1014
1483988238,1/9/17 10:57,24.2,43,467,37,1013.8
1483988541,1/9/17 11:02,24.2,43,472,40,1013.6
1483988843,1/9/17 11:07,24.3,43,464,37,1013.5
1483989144,1/9/17 11:12,24.3,43,466,38,1013.5
1483989446,1/9/17 11:17,24.4,43,461,37,1013.3
1483989747,1/9/17 11:22,24.4,43,470,39,1013.1
1483990047,1/9/17 11:27,24.4,43,462,38,1013.1
1483990349,1/9/17 11:32,24.5,43,469,39,1013.1
1483990652,1/9/17 11:37,24.5,42,467,38,1013
1483990954,1/9/17 11:42,24.5,42,465,38,1013
1483991256,1/9/17 11:47,24.6,42,468,38,1012.9
1483991558,1/9/17 11:52,24.6,42,464,38,1013.1
1483991861,1/9/17 11:57,24.7,42,475,38,1013.2
1483992162,1/9/17 12:02,24.7,42,468,39,1013.1
1483992463,1/9/17 12:07,24.7,42,473,38,1012.9
1483992765,1/9/17 12:12,24.8,42,472,37,1012.9
1483993069,1/9/17 12:17,24.8,42,465,39,1012.8
1483993370,1/9/17 12:22,24.8,42,475,38,1012.8
1483993670,1/9/17 12:27,24.9,42,474,41,1012.7
1483993972,1/9/17 12:32,24.9,42,474,38,1012.4
1483994275,1/9/17 12:37,25,42,478,39,1012
1483994577,1/9/17 12:42,25,42,478,39,1012.1
1483994879,1/9/17 12:47,25,42,470,39,1012
1483995180,1/9/17 12:53,25,42,475,39,1011.8
1483995483,1/9/17 12:58,25.1,42,475,38,1011.6
1483995785,1/9/17 13:03,25.1,42,477,39,1011.8
1483996087,1/9/17 13:08,25.1,42,474,38,1011.8
1483996389,1/9/17 13:13,25.2,42,477,39,1011.9
1483996692,1/9/17 13:18,25.2,42,474,39,1012.3
1483996994,1/9/17 13:23,25.2,42,482,39,1012.4
1483997294,1/9/17 13:28,25.3,41,478,40,1012.1
1483997596,1/9/17 13:33,25.3,41,488,41,1011.8
1483997899,1/9/17 13:38,25.3,41,487,38,1011.8
1483998200,1/9/17 13:43,25.3,41,482,39,1011.7
1483998503,1/9/17 13:48,25.3,41,488,38,1011.9
1483998804,1/9/17 13:53,25.4,41,489,39,1011.9
1483999106,1/9/17 13:58,25.4,41,475,38,1012.1
1483999408,1/9/17 14:03,25.4,41,479,38,1012
1483999711,1/9/17 14:08,25.5,41,491,38,1011.8
1484000012,1/9/17 14:13,25.5,41,487,38,1011.8
1484000314,1/9/17 14:18,25.5,41,485,38,1011.8
1484000616,1/9/17 14:23,25.5,41,488,38,1011.5
1484000918,1/9/17 14:28,25.6,41,483,40,1011.6
1484001219,1/9/17 14:33,25.6,41,482,39,1011.8
1484001522,1/9/17 14:38,25.6,41,472,40,1012
1484001824,1/9/17 14:43,25.6,41,484,38,1012.2
1484002125,1/9/17 14:48,25.6,41,480,39,1012.2
1484002426,1/9/17 14:53,25.6,41,485,39,1012
1484002730,1/9/17 14:58,25.7,41,485,43,1012
1484003031,1/9/17 15:03,25.7,41,492,41,1011.8
1484003333,1/9/17 15:08,25.7,41,490,41,1012
1484003634,1/9/17 15:13,25.7,41,483,40,1012
1484003937,1/9/17 15:18,25.8,41,492,42,1011.8
1484004238,1/9/17 15:23,25.8,41,494,41,1011.7
1484004540,1/9/17 15:29,25.8,41,492,41,1011.8
1484004841,1/9/17 15:34,25.8,41,497,41,1011.6
1484005144,1/9/17 15:39,25.8,41,490,43,1011.7
1484005445,1/9/17 15:44,25.9,41,488,41,1011.6
1484005748,1/9/17 15:49,25.9,41,488,40,1011.6
1484006049,1/9/17 15:54,25.9,41,498,42,1011.7
1484006353,1/9/17 15:59,25.9,41,488,43,1011.7
1484006655,1/9/17 16:04,25.9,41,489,42,1011.6
1484006956,1/9/17 16:09,26,40,490,42,1011.5
1484007258,1/9/17 16:14,26,40,484,39,1011.5
1484007560,1/9/17 16:19,26,40,493,38,1011.5
1484007862,1/9/17 16:24,26,40,490,39,1011.6
1484008164,1/9/17 16:29,26.1,40,496,43,1011.6
1484008466,1/9/17 16:34,26.1,40,499,46,1011.7
1484008768,1/9/17 16:39,26.1,40,503,44,1011.7
1484009070,1/9/17 16:44,26.1,40,494,42,1011.5
1484009373,1/9/17 16:49,26.1,40,491,41,1011.5
1484009675,1/9/17 16:54,26.1,40,495,40,1011.5
1484009977,1/9/17 16:59,26.1,40,496,39,1011.3
1484010278,1/9/17 17:04,26.1,40,490,39,1011.5
1484010581,1/9/17 17:09,26.2,40,493,39,1011.6
1484010883,1/9/17 17:14,26.2,40,498,41,1011.7
1484011185,1/9/17 17:19,26.2,40,502,42,1011.7
1484011487,1/9/17 17:24,26.2,40,502,41,1011.8
1484011790,1/9/17 17:29,26.3,40,508,41,1011.9
1484012091,1/9/17 17:34,26.3,40,497,42,1011.8
1484012394,1/9/17 17:39,26.3,40,503,45,1011.9
1484012696,1/9/17 17:44,26.3,40,499,43,1011.8
1484012998,1/9/17 17:49,26.3,40,515,42,1011.9
1484013299,1/9/17 17:54,26.3,40,508,41,1012
1484013601,1/9/17 18:00,26.4,40,506,45,1012
1484013902,1/9/17 18:05,26.4,40,496,45,1011.9
1484014205,1/9/17 18:10,26.4,40,498,44,1011.9
1484014507,1/9/17 18:15,26.4,40,493,41,1011.8
1484014809,1/9/17 18:20,26.4,40,504,39,1012
1484015110,1/9/17 18:25,26.4,40,501,41,1012
1484015411,1/9/17 18:30,26.4,40,505,40,1011.9
1484015712,1/9/17 18:35,26.4,40,500,38,1012
1484016015,1/9/17 18:40,26.5,40,502,38,1012.1
1484016316,1/9/17 18:45,26.5,40,492,42,1012
1484016619,1/9/17 18:50,26.5,40,503,38,1011.8
1484016920,1/9/17 18:55,26.5,40,502,39,1011.7
1484017223,1/9/17 19:00,26.5,40,498,37,1011.7
1484017524,1/9/17 19:05,26.5,40,502,37,1011.7
1484017826,1/9/17 19:10,26.5,40,492,37,1011.5
1484018128,1/9/17 19:15,26.5,40,505,37,1011.5
1484018431,1/9/17 19:20,26.4,40,498,37,1011.3
1484018732,1/9/17 19:25,26.4,40,514,37,1011.2
1484019035,1/9/17 19:30,26.4,40,498,36,1011.1
1484019337,1/9/17 19:35,26.4,40,501,36,1011.1
1484019639,1/9/17 19:40,26.4,40,503,38,1011.1
1484019941,1/9/17 19:45,26.4,40,501,38,1011
1484020243,1/9/17 19:50,26.4,40,512,38,1011
1484020544,1/9/17 19:55,26.4,40,502,37,1011
1484020846,1/9/17 20:00,26.4,40,503,38,1010.9
1484021147,1/9/17 20:05,26.3,40,498,38,1010.8
1484021450,1/9/17 20:10,26.3,40,493,43,1010.9
1484021751,1/9/17 20:15,26.3,40,501,45,1010.9
1484022053,1/9/17 20:20,26.3,40,505,45,1010.9
1484022354,1/9/17 20:25,26.3,40,491,46,1010.9
1484022656,1/9/17 20:30,26.3,40,505,41,1010.9
1484022957,1/9/17 20:35,26.3,40,499,39,1011.1
1484023260,1/9/17 20:41,26.2,40,493,39,1011.2
1484023562,1/9/17 20:46,26.2,40,498,41,1010.9
1484023866,1/9/17 20:51,26.2,40,503,39,1010.8
1484024167,1/9/17 20:56,26.2,40,496,42,1010.9
1484024468,1/9/17 21:01,26.2,40,498,40,1010.9
1484024770,1/9/17 21:06,26.1,40,508,41,1010.8
1484025073,1/9/17 21:11,26.1,40,499,42,1010.7
1484025374,1/9/17 21:16,26.1,40,494,40,1010.6
1484025676,1/9/17 21:21,26.1,40,482,43,1010.6
1484025978,1/9/17 21:26,26.1,40,470,45,1010.7
1484026280,1/9/17 21:31,26.1,40,475,45,1010.6
1484026582,1/9/17 21:36,26.1,40,483,39,1010.8
1484026883,1/9/17 21:41,26.1,40,472,38,1010.9
1484027185,1/9/17 21:46,26,40,477,37,1010.8
1484027488,1/9/17 21:51,26,40,471,37,1010.7
1484027789,1/9/17 21:56,26,40,466,37,1010.7
1484028092,1/9/17 22:01,26,40,473,38,1010.9
1484028393,1/9/17 22:06,25.9,40,481,38,1011
1484028696,1/9/17 22:11,25.9,40,467,40,1011
1484028998,1/9/17 22:16,25.9,40,475,40,1010.9
1484029300,1/9/17 22:21,25.9,40,474,40,1011
1484029602,1/9/17 22:26,25.9,41,467,39,1011
1484029904,1/9/17 22:31,25.9,41,471,42,1011.2
1484030206,1/9/17 22:36,25.8,41,469,43,1011.2
1484030509,1/9/17 22:41,25.8,41,472,41,1011.2
1484030810,1/9/17 22:46,25.8,41,473,42,1011.3
1484031112,1/9/17 22:51,25.8,41,458,40,1011.4
1484031414,1/9/17 22:56,25.8,41,469,39,1011.5
1484031716,1/9/17 23:01,25.8,41,474,42,1011.6
1484032018,1/9/17 23:06,25.7,41,469,41,1011.5
1484032321,1/9/17 23:12,25.7,41,470,45,1011.7
1484032623,1/9/17 23:17,25.7,41,462,42,1011.6
1484032923,1/9/17 23:22,25.7,41,465,40,1011.7
1484033225,1/9/17 23:27,25.7,41,466,40,1011.6
1484033528,1/9/17 23:32,25.7,41,474,40,1011.6
1484033829,1/9/17 23:37,25.6,41,468,40,1011.6
1484034132,1/9/17 23:42,25.6,41,469,40,1011.6
1484034433,1/9/17 23:47,25.6,41,470,38,1011.6
1484034735,1/9/17 23:52,25.6,41,478,38,1011.7
1484035037,1/9/17 23:57,25.6,41,467,37,1011.6
1484035339,1/10/17 0:02,25.6,41,452,36,1011.7
1484035641,1/10/17 0:07,25.6,41,465,36,1011.6
1484035943,1/10/17 0:12,25.6,41,465,37,1011.5
1484036246,1/10/17 0:17,25.5,41,460,39,1011.5
1484036546,1/10/17 0:22,25.5,41,459,41,1011.2
1484036847,1/10/17 0:27,25.5,41,467,37,1011.3
1484037149,1/10/17 0:32,25.5,41,454,36,1011.3
1484037451,1/10/17 0:37,25.5,41,461,36,1011.3
1484037753,1/10/17 0:42,25.4,41,465,36,1011.4
1484038054,1/10/17 0:47,25.4,41,455,37,1011.3
1484038358,1/10/17 0:52,25.4,41,453,38,1011.3
1484038659,1/10/17 0:57,25.3,41,467,39,1011.3
1484038961,1/10/17 1:02,25.3,41,463,43,1011.1
1484039262,1/10/17 1:07,25.3,41,470,43,1011.1
1484039565,1/10/17 1:12,25.3,41,469,42,1010.9
1484039866,1/10/17 1:17,25.3,41,457,43,1010.8
1484040167,1/10/17 1:22,25.3,41,463,42,1010.8
1484040468,1/10/17 1:27,25.3,41,465,40,1011
1484040770,1/10/17 1:32,25.3,41,462,39,1010.9
1484041072,1/10/17 1:37,25.2,41,455,38,1010.9
1484041375,1/10/17 1:42,25.2,41,466,40,1010.8
1484041676,1/10/17 1:47,25.2,41,452,40,1010.8
1484041979,1/10/17 1:52,25.2,41,457,39,1010.7
1484042280,1/10/17 1:58,25.2,41,463,38,1010.7
1484042584,1/10/17 2:03,25.2,41,454,37,1010.5
1484042885,1/10/17 2:08,25.1,41,453,37,1010.5
1484043186,1/10/17 2:13,25.1,41,463,36,1010.4
1484043488,1/10/17 2:18,25.1,42,458,36,1010.3
1484043790,1/10/17 2:23,25.1,42,455,36,1010.2
1484044092,1/10/17 2:28,25.1,42,457,36,1010.2
1484044393,1/10/17 2:33,25.1,42,451,36,1010.2
1484044694,1/10/17 2:38,25,42,451,36,1010.2
1484044996,1/10/17 2:43,25,42,451,36,1010.2
1484045298,1/10/17 2:48,25,42,441,36,1010.4
1484045601,1/10/17 2:53,25,42,457,36,1010.4
1484045902,1/10/17 2:58,25,42,461,36,1010.5
1484046204,1/10/17 3:03,25,42,457,36,1010.4
1484046505,1/10/17 3:08,24.9,42,461,37,1010.3
1484046806,1/10/17 3:13,24.9,42,449,37,1010.3
1484047107,1/10/17 3:18,24.9,42,458,37,1010.3
1484047409,1/10/17 3:23,24.9,42,453,38,1010.3
1484047711,1/10/17 3:28,24.9,42,452,38,1010.3
1484048013,1/10/17 3:33,24.9,42,455,38,1010.2
1484048314,1/10/17 3:38,24.8,42,445,37,1010.2
1484048617,1/10/17 3:43,24.8,42,450,38,1010.1
1484048918,1/10/17 3:48,24.8,42,450,38,1010.1
1484049221,1/10/17 3:53,24.8,42,451,37,1010
1484049522,1/10/17 3:58,24.8,42,459,37,1009.9
1484049824,1/10/17 4:03,24.8,42,448,37,1009.8
1484050126,1/10/17 4:08,24.8,42,450,36,1009.7
1484050428,1/10/17 4:13,24.8,42,461,37,1009.6
1484050729,1/10/17 4:18,24.7,42,454,37,1009.6
1484051030,1/10/17 4:23,24.7,42,452,41,1009.4
1484051331,1/10/17 4:28,24.7,42,443,39,1009.3
1484051634,1/10/17 4:33,24.7,42,447,39,1009.2
1484051935,1/10/17 4:38,24.7,42,452,38,1009.2
1484052237,1/10/17 4:43,24.7,42,453,39,1009.1
1484052539,1/10/17 4:48,24.7,42,441,39,1009.1
1484052842,1/10/17 4:54,24.7,42,452,39,1009
1484053143,1/10/17 4:59,24.6,42,445,39,1009
1484053446,1/10/17 5:04,24.6,42,438,43,1008.9
1484053747,1/10/17 5:09,24.6,42,448,44,1008.8
1484054049,1/10/17 5:14,24.6,42,453,42,1008.7
1484054350,1/10/17 5:19,24.6,42,449,44,1008.7
1484054652,1/10/17 5:24,24.6,42,452,43,1008.6
1484054954,1/10/17 5:29,24.5,42,445,42,1008.6
1484055255,1/10/17 5:34,24.5,42,449,42,1008.6
1484055556,1/10/17 5:39,24.5,42,449,41,1008.6
1484055858,1/10/17 5:44,24.5,42,445,41,1008.6
1484056159,1/10/17 5:49,24.5,42,449,41,1008.6
1484056463,1/10/17 5:54,24.5,42,452,40,1008.5
1484056764,1/10/17 5:59,24.5,42,447,41,1008.6
1484057067,1/10/17 6:04,24.5,42,447,41,1008.5
1484057368,1/10/17 6:09,24.4,42,455,44,1008.5
1484057670,1/10/17 6:14,24.4,42,449,43,1008.5
1484057971,1/10/17 6:19,24.4,42,452,46,1008.6
1484058272,1/10/17 6:24,24.4,42,445,46,1008.6
1484058575,1/10/17 6:29,24.4,42,448,44,1008.6
1484058878,1/10/17 6:34,24.5,42,448,42,1008.5
1484059180,1/10/17 6:39,24.5,42,456,43,1008.4
1484059481,1/10/17 6:44,24.5,42,446,43,1008.3
1484059782,1/10/17 6:49,24.5,42,442,42,1008.2
1484060085,1/10/17 6:54,24.5,42,452,43,1008.2
1484060386,1/10/17 6:59,24.5,42,443,42,1008.2
1484060688,1/10/17 7:04,24.6,42,451,44,1008.2
1484060990,1/10/17 7:09,24.6,42,455,42,1008.1
1484061292,1/10/17 7:14,24.6,42,446,43,1007.9
1484061594,1/10/17 7:19,24.6,42,457,43,1007.9
1484061895,1/10/17 7:24,24.7,42,448,43,1007.8
1484062196,1/10/17 7:29,24.7,42,449,41,1007.8
1484062498,1/10/17 7:34,24.7,42,444,43,1007.7
1484062800,1/10/17 7:40,24.7,42,450,42,1007.6
1484063102,1/10/17 7:45,24.7,42,457,43,1007.6
1484063403,1/10/17 7:50,24.8,42,447,42,1007.6
1484063706,1/10/17 7:55,24.8,42,455,43,1007.6
1484064008,1/10/17 8:00,24.8,42,454,44,1007.5
1484064310,1/10/17 8:05,24.8,42,458,45,1007.4
1484064612,1/10/17 8:10,24.8,42,450,45,1007.4
1484064912,1/10/17 8:15,24.9,42,458,44,1007.6
1484065214,1/10/17 8:20,24.9,42,446,43,1007.7
1484065516,1/10/17 8:25,24.9,42,451,42,1007.8
1484065817,1/10/17 8:30,24.9,42,459,43,1007.8
1484066119,1/10/17 8:35,25,42,449,45,1007.8
1484066421,1/10/17 8:40,25,42,454,44,1007.8
1484066723,1/10/17 8:45,25,42,441,42,1007.7
1484067025,1/10/17 8:50,25,42,447,43,1007.7
1484067328,1/10/17 8:55,25.1,42,446,44,1007.7
1484067629,1/10/17 9:00,25.1,42,457,44,1007.7
1484067931,1/10/17 9:05,25.1,42,450,45,1007.6
1484068233,1/10/17 9:10,25.1,42,455,47,1007.6
1484068535,1/10/17 9:15,25.2,42,459,46,1007.6
1484068837,1/10/17 9:20,25.2,42,458,46,1007.6
1484069138,1/10/17 9:25,25.2,42,460,45,1007.7
1484069440,1/10/17 9:30,25.2,42,453,43,1007.7
1484069742,1/10/17 9:35,25.3,42,459,46,1007.7
1484070044,1/10/17 9:40,25.3,42,460,44,1007.6
1484070347,1/10/17 9:45,25.3,42,456,44,1007.6
1484070648,1/10/17 9:50,25.3,41,459,44,1007.6
1484070951,1/10/17 9:55,25.3,41,462,45,1007.6
1484071252,1/10/17 10:00,25.3,41,464,46,1007.9
1484071554,1/10/17 10:05,25.4,41,468,44,1007.6
1484071855,1/10/17 10:10,25.4,41,460,43,1007.6
1484072158,1/10/17 10:15,25.5,41,457,44,1007.5
1484072460,1/10/17 10:21,25.5,41,460,47,1007.8
1484072761,1/10/17 10:26,25.5,41,471,47,1007.6
1484073062,1/10/17 10:31,25.5,41,464,45,1007.5
1484073366,1/10/17 10:36,25.6,41,467,44,1007.2
1484073668,1/10/17 10:41,25.6,41,468,45,1007.3
1484073969,1/10/17 10:46,25.6,41,462,46,1007.2
1484074271,1/10/17 10:51,25.6,41,458,44,1007.2
1484074573,1/10/17 10:56,25.6,41,459,43,1007.1
1484074875,1/10/17 11:01,25.6,41,460,45,1006.9
1484075177,1/10/17 11:06,25.7,41,467,45,1006.9
1484075479,1/10/17 11:11,25.7,41,463,47,1006.8
1484075781,1/10/17 11:16,25.7,41,465,46,1006.7
1484076083,1/10/17 11:21,25.7,41,467,47,1006.8
1484076384,1/10/17 11:26,25.8,41,468,44,1006.6
1484076686,1/10/17 11:31,25.8,41,464,45,1006.5
1484076988,1/10/17 11:36,25.8,41,474,44,1006.4
1484077290,1/10/17 11:41,25.8,41,462,47,1006.2
1484077593,1/10/17 11:46,25.9,41,481,45,1006.1
1484077895,1/10/17 11:51,25.9,41,464,46,1005.9
1484078197,1/10/17 11:56,25.9,41,476,46,1005.6
1484078498,1/10/17 12:01,25.9,41,472,45,1005.4
1484078801,1/10/17 12:06,25.9,41,463,45,1005.2
1484079102,1/10/17 12:11,26,41,471,45,1005
1484079405,1/10/17 12:16,26,41,471,48,1004.9
1484079706,1/10/17 12:21,26,41,468,49,1004.9
1484080008,1/10/17 12:26,26.1,41,476,47,1004.7
1484080309,1/10/17 12:31,26.1,41,481,46,1004.5
1484080612,1/10/17 12:36,26.1,41,471,49,1004.4
1484080913,1/10/17 12:41,26.1,41,475,49,1004.3
1484081216,1/10/17 12:46,26.1,41,474,47,1004.2
1484081517,1/10/17 12:51,26.1,41,481,47,1004.1
1484081819,1/10/17 12:56,26.1,41,478,45,1004
1484082120,1/10/17 13:02,26.2,41,476,45,1004
1484082422,1/10/17 13:07,26.2,41,476,46,1004
