,DT,TYPE,VALUE
253,2016-01-03 16:15:00,KWH,39.027
254,2016-01-03 16:30:00,KWH,39.027
255,2016-01-03 16:45:00,KWH,39.027
256,2016-01-03 17:00:00,KWH,39.027
257,2016-01-03 17:15:00,KWH,39.027
258,2016-01-03 17:30:00,KWH,39.029
259,2016-01-03 17:45:00,KWH,39.032
260,2016-01-03 18:00:00,KWH,39.035
261,2016-01-03 18:15:00,KWH,39.039
262,2016-01-03 18:30:00,KWH,39.042
263,2016-01-03 18:45:00,KWH,39.045
264,2016-01-03 19:00:00,KWH,39.049
265,2016-01-03 19:15:00,KWH,39.052
266,2016-01-03 19:30:00,KWH,39.055
267,2016-01-03 19:45:00,KWH,39.059
268,2016-01-03 20:00:00,KWH,39.062
269,2016-01-03 20:15:00,KWH,39.065
270,2016-01-03 20:30:00,KWH,39.069
271,2016-01-03 20:45:00,KWH,39.072
272,2016-01-03 21:00:00,KWH,39.075
273,2016-01-03 21:15:00,KWH,39.079
274,2016-01-03 21:30:00,KWH,39.082
275,2016-01-03 21:45:00,KWH,39.086
276,2016-01-03 22:00:00,KWH,39.090
277,2016-01-03 22:15:00,KWH,39.094
278,2016-01-03 22:30:00,KWH,39.098
279,2016-01-03 22:45:00,KWH,39.102
280,2016-01-03 23:00:00,KWH,39.106
281,2016-01-03 23:15:00,KWH,39.110
282,2016-01-03 23:30:00,KWH,39.114
283,2016-01-03 23:45:00,KWH,39.118
284,2016-01-04 00:00:00,KWH,39.122
285,2016-01-04 00:15:00,KWH,39.124
286,2016-01-04 00:30:00,KWH,39.124
287,2016-01-04 00:45:00,KWH,39.124
288,2016-01-04 01:00:00,KWH,39.124
289,2016-01-04 01:15:00,KWH,39.124
290,2016-01-04 01:30:00,KWH,39.124
291,2016-01-04 01:45:00,KWH,39.124
292,2016-01-04 02:00:00,KWH,39.124
293,2016-01-04 02:15:00,KWH,39.124
294,2016-01-04 02:30:00,KWH,39.124
295,2016-01-04 02:45:00,KWH,39.124
296,2016-01-04 03:00:00,KWH,39.124
297,2016-01-04 03:15:00,KWH,39.124
298,2016-01-04 03:30:00,KWH,39.124
299,2016-01-04 03:45:00,KWH,39.124
300,2016-01-04 04:00:00,KWH,39.124
301,2016-01-04 04:15:00,KWH,39.124
302,2016-01-04 04:30:00,KWH,39.124
303,2016-01-04 04:45:00,KWH,39.124
304,2016-01-04 05:00:00,KWH,39.124
305,2016-01-04 05:15:00,KWH,39.124
306,2016-01-04 05:30:00,KWH,39.124
307,2016-01-04 05:45:00,KWH,39.124
308,2016-01-04 06:00:00,KWH,39.124
309,2016-01-04 06:15:00,KWH,39.124
310,2016-01-04 06:30:00,KWH,39.124
311,2016-01-04 06:45:00,KWH,39.124
312,2016-01-04 07:00:00,KWH,39.124
313,2016-01-04 07:15:00,KWH,39.124
314,2016-01-04 07:30:00,KWH,39.124
315,2016-01-04 07:45:00,KWH,39.124
316,2016-01-04 08:00:00,KWH,39.124
317,2016-01-04 08:15:00,KWH,39.124
318,2016-01-04 08:30:00,KWH,39.124
319,2016-01-04 08:45:00,KWH,39.124
320,2016-01-04 09:00:00,KWH,39.124
321,2016-01-04 09:15:00,KWH,39.124
322,2016-01-04 09:30:00,KWH,39.124
323,2016-01-04 09:45:00,KWH,39.124
324,2016-01-04 10:00:00,KWH,39.124
325,2016-01-04 10:15:00,KWH,39.124
326,2016-01-04 10:30:00,KWH,39.124
327,2016-01-04 10:45:00,KWH,39.124
328,2016-01-04 11:00:00,KWH,39.124
329,2016-01-04 11:15:00,KWH,39.124
330,2016-01-04 11:30:00,KWH,39.124
331,2016-01-04 11:45:00,KWH,39.124
332,2016-01-04 12:00:00,KWH,39.124
333,2016-01-04 12:15:00,KWH,39.124
334,2016-01-04 12:30:00,KWH,39.124
335,2016-01-04 12:45:00,KWH,39.124
336,2016-01-04 13:00:00,KWH,39.124
337,2016-01-04 13:30:00,KWH,39.124
338,2016-01-04 13:45:00,KWH,39.124
339,2016-01-04 14:00:00,KWH,39.124
340,2016-01-04 14:15:00,KWH,39.124
341,2016-01-04 14:45:00,KWH,39.124
342,2016-01-04 15:00:00,KWH,39.124
343,2016-01-04 15:15:00,KWH,39.124
344,2016-01-04 15:30:00,KWH,39.124
345,2016-01-04 15:45:00,KWH,39.124
346,2016-01-04 16:00:00,KWH,39.124
347,2016-01-04 16:15:00,KWH,39.124
348,2016-01-04 16:30:00,KWH,39.124
349,2016-01-04 16:45:00,KWH,39.124
350,2016-01-04 17:00:00,KWH,39.124
351,2016-01-04 17:00:00,KWH,39.124
352,2016-01-04 17:15:00,KWH,39.124
353,2016-01-04 17:30:00,KWH,39.124
354,2016-01-04 17:45:00,KWH,39.124
355,2016-01-04 18:00:00,KWH,39.124
356,2016-01-04 18:15:00,KWH,39.124
